count,as_of_year,county_name,state_name
"19092","2012","",""
"7522","2013","",""
"3601","2014","",""
"11","2012","","Alabama"
"13","2013","","Alabama"
"25","2014","","Alabama"
"1040","2012","Autauga County","Alabama"
"855","2013","Autauga County","Alabama"
"431","2014","Autauga County","Alabama"
"2906","2012","Baldwin County","Alabama"
"2850","2013","Baldwin County","Alabama"
"1230","2014","Baldwin County","Alabama"
"159","2012","Barbour County","Alabama"
"149","2013","Barbour County","Alabama"
"83","2014","Barbour County","Alabama"
"171","2012","Bibb County","Alabama"
"184","2013","Bibb County","Alabama"
"104","2014","Bibb County","Alabama"
"715","2012","Blount County","Alabama"
"680","2013","Blount County","Alabama"
"381","2014","Blount County","Alabama"
"39","2012","Bullock County","Alabama"
"32","2013","Bullock County","Alabama"
"16","2014","Bullock County","Alabama"
"131","2012","Butler County","Alabama"
"118","2013","Butler County","Alabama"
"64","2014","Butler County","Alabama"
"1297","2012","Calhoun County","Alabama"
"1340","2013","Calhoun County","Alabama"
"655","2014","Calhoun County","Alabama"
"267","2012","Chambers County","Alabama"
"241","2013","Chambers County","Alabama"
"133","2014","Chambers County","Alabama"
"223","2012","Cherokee County","Alabama"
"215","2013","Cherokee County","Alabama"
"132","2014","Cherokee County","Alabama"
"483","2012","Chilton County","Alabama"
"426","2013","Chilton County","Alabama"
"241","2014","Chilton County","Alabama"
"79","2012","Choctaw County","Alabama"
"58","2013","Choctaw County","Alabama"
"52","2014","Choctaw County","Alabama"
"263","2012","Clarke County","Alabama"
"285","2013","Clarke County","Alabama"
"199","2014","Clarke County","Alabama"
"111","2012","Clay County","Alabama"
"87","2013","Clay County","Alabama"
"49","2014","Clay County","Alabama"
"151","2012","Cleburne County","Alabama"
"139","2013","Cleburne County","Alabama"
"53","2014","Cleburne County","Alabama"
"932","2012","Coffee County","Alabama"
"702","2013","Coffee County","Alabama"
"346","2014","Coffee County","Alabama"
"835","2012","Colbert County","Alabama"
"742","2013","Colbert County","Alabama"
"438","2014","Colbert County","Alabama"
"53","2012","Conecuh County","Alabama"
"44","2013","Conecuh County","Alabama"
"40","2014","Conecuh County","Alabama"
"54","2012","Coosa County","Alabama"
"67","2013","Coosa County","Alabama"
"34","2014","Coosa County","Alabama"
"345","2012","Covington County","Alabama"
"307","2013","Covington County","Alabama"
"187","2014","Covington County","Alabama"
"118","2012","Crenshaw County","Alabama"
"109","2013","Crenshaw County","Alabama"
"67","2014","Crenshaw County","Alabama"
"971","2012","Cullman County","Alabama"
"874","2013","Cullman County","Alabama"
"449","2014","Cullman County","Alabama"
"604","2012","Dale County","Alabama"
"523","2013","Dale County","Alabama"
"272","2014","Dale County","Alabama"
"170","2012","Dallas County","Alabama"
"202","2013","Dallas County","Alabama"
"135","2014","Dallas County","Alabama"
"473","2012","DeKalb County","Alabama"
"511","2013","DeKalb County","Alabama"
"259","2014","DeKalb County","Alabama"
"1530","2012","Elmore County","Alabama"
"1402","2013","Elmore County","Alabama"
"620","2014","Elmore County","Alabama"
"221","2012","Escambia County","Alabama"
"249","2013","Escambia County","Alabama"
"155","2014","Escambia County","Alabama"
"1158","2012","Etowah County","Alabama"
"1041","2013","Etowah County","Alabama"
"539","2014","Etowah County","Alabama"
"118","2012","Fayette County","Alabama"
"107","2013","Fayette County","Alabama"
"74","2014","Fayette County","Alabama"
"291","2012","Franklin County","Alabama"
"262","2013","Franklin County","Alabama"
"150","2014","Franklin County","Alabama"
"296","2012","Geneva County","Alabama"
"260","2013","Geneva County","Alabama"
"189","2014","Geneva County","Alabama"
"32","2012","Greene County","Alabama"
"38","2013","Greene County","Alabama"
"26","2014","Greene County","Alabama"
"149","2012","Hale County","Alabama"
"159","2013","Hale County","Alabama"
"99","2014","Hale County","Alabama"
"234","2012","Henry County","Alabama"
"240","2013","Henry County","Alabama"
"121","2014","Henry County","Alabama"
"1592","2012","Houston County","Alabama"
"1362","2013","Houston County","Alabama"
"651","2014","Houston County","Alabama"
"463","2012","Jackson County","Alabama"
"461","2013","Jackson County","Alabama"
"261","2014","Jackson County","Alabama"
"9744","2012","Jefferson County","Alabama"
"8144","2013","Jefferson County","Alabama"
"3742","2014","Jefferson County","Alabama"
"87","2012","Lamar County","Alabama"
"78","2013","Lamar County","Alabama"
"81","2014","Lamar County","Alabama"
"1466","2012","Lauderdale County","Alabama"
"1191","2013","Lauderdale County","Alabama"
"668","2014","Lauderdale County","Alabama"
"409","2012","Lawrence County","Alabama"
"350","2013","Lawrence County","Alabama"
"203","2014","Lawrence County","Alabama"
"2421","2012","Lee County","Alabama"
"1791","2013","Lee County","Alabama"
"829","2014","Lee County","Alabama"
"1873","2012","Limestone County","Alabama"
"1411","2013","Limestone County","Alabama"
"613","2014","Limestone County","Alabama"
"54","2012","Lowndes County","Alabama"
"63","2013","Lowndes County","Alabama"
"40","2014","Lowndes County","Alabama"
"69","2012","Macon County","Alabama"
"89","2013","Macon County","Alabama"
"46","2014","Macon County","Alabama"
"8406","2012","Madison County","Alabama"
"6074","2013","Madison County","Alabama"
"2437","2014","Madison County","Alabama"
"152","2012","Marengo County","Alabama"
"192","2013","Marengo County","Alabama"
"106","2014","Marengo County","Alabama"
"274","2012","Marion County","Alabama"
"225","2013","Marion County","Alabama"
"157","2014","Marion County","Alabama"
"1086","2012","Marshall County","Alabama"
"984","2013","Marshall County","Alabama"
"493","2014","Marshall County","Alabama"
"4278","2012","Mobile County","Alabama"
"4056","2013","Mobile County","Alabama"
"1812","2014","Mobile County","Alabama"
"125","2012","Monroe County","Alabama"
"126","2013","Monroe County","Alabama"
"90","2014","Monroe County","Alabama"
"2999","2012","Montgomery County","Alabama"
"2636","2013","Montgomery County","Alabama"
"1196","2014","Montgomery County","Alabama"
"1796","2012","Morgan County","Alabama"
"1638","2013","Morgan County","Alabama"
"796","2014","Morgan County","Alabama"
"13","2012","Perry County","Alabama"
"21","2013","Perry County","Alabama"
"7","2014","Perry County","Alabama"
"151","2012","Pickens County","Alabama"
"130","2013","Pickens County","Alabama"
"64","2014","Pickens County","Alabama"
"249","2012","Pike County","Alabama"
"227","2013","Pike County","Alabama"
"107","2014","Pike County","Alabama"
"184","2012","Randolph County","Alabama"
"165","2013","Randolph County","Alabama"
"93","2014","Randolph County","Alabama"
"684","2012","Russell County","Alabama"
"566","2013","Russell County","Alabama"
"285","2014","Russell County","Alabama"
"5189","2012","Shelby County","Alabama"
"4333","2013","Shelby County","Alabama"
"1650","2014","Shelby County","Alabama"
"1398","2012","St. Clair County","Alabama"
"1214","2013","St. Clair County","Alabama"
"581","2014","St. Clair County","Alabama"
"46","2012","Sumter County","Alabama"
"35","2013","Sumter County","Alabama"
"21","2014","Sumter County","Alabama"
"761","2012","Talladega County","Alabama"
"665","2013","Talladega County","Alabama"
"330","2014","Talladega County","Alabama"
"532","2012","Tallapoosa County","Alabama"
"464","2013","Tallapoosa County","Alabama"
"236","2014","Tallapoosa County","Alabama"
"3158","2012","Tuscaloosa County","Alabama"
"2332","2013","Tuscaloosa County","Alabama"
"1084","2014","Tuscaloosa County","Alabama"
"610","2012","Walker County","Alabama"
"559","2013","Walker County","Alabama"
"270","2014","Walker County","Alabama"
"158","2012","Washington County","Alabama"
"148","2013","Washington County","Alabama"
"72","2014","Washington County","Alabama"
"24","2012","Wilcox County","Alabama"
"39","2013","Wilcox County","Alabama"
"20","2014","Wilcox County","Alabama"
"282","2012","Winston County","Alabama"
"262","2013","Winston County","Alabama"
"161","2014","Winston County","Alabama"
"6","2012","","Alaska"
"1","2013","","Alaska"
"2","2013","Aleutians East Borough","Alaska"
"1","2014","Aleutians East Borough","Alaska"
"15","2012","Aleutians West Census Area","Alaska"
"8","2013","Aleutians West Census Area","Alaska"
"5","2014","Aleutians West Census Area","Alaska"
"7702","2012","Anchorage Municipality","Alaska"
"4654","2013","Anchorage Municipality","Alaska"
"1775","2014","Anchorage Municipality","Alaska"
"63","2012","Bethel Census Area","Alaska"
"32","2013","Bethel Census Area","Alaska"
"16","2014","Bethel Census Area","Alaska"
"4","2012","Bristol Bay Borough","Alaska"
"3","2013","Bristol Bay Borough","Alaska"
"5","2014","Bristol Bay Borough","Alaska"
"18","2012","Denali Borough","Alaska"
"15","2013","Denali Borough","Alaska"
"3","2014","Denali Borough","Alaska"
"17","2012","Dillingham Census Area","Alaska"
"10","2013","Dillingham Census Area","Alaska"
"7","2014","Dillingham Census Area","Alaska"
"1934","2012","Fairbanks North Star Borough","Alaska"
"1112","2013","Fairbanks North Star Borough","Alaska"
"430","2014","Fairbanks North Star Borough","Alaska"
"36","2012","Haines Borough","Alaska"
"17","2013","Haines Borough","Alaska"
"10","2014","Haines Borough","Alaska"
"11","2012","Hoonah-Angoon Census Area","Alaska"
"10","2013","Hoonah-Angoon Census Area","Alaska"
"5","2014","Hoonah-Angoon Census Area","Alaska"
"723","2012","Juneau City and Borough","Alaska"
"436","2013","Juneau City and Borough","Alaska"
"172","2014","Juneau City and Borough","Alaska"
"1229","2012","Kenai Peninsula Borough","Alaska"
"842","2013","Kenai Peninsula Borough","Alaska"
"310","2014","Kenai Peninsula Borough","Alaska"
"160","2012","Ketchikan Gateway Borough","Alaska"
"141","2013","Ketchikan Gateway Borough","Alaska"
"57","2014","Ketchikan Gateway Borough","Alaska"
"210","2012","Kodiak Island Borough","Alaska"
"134","2013","Kodiak Island Borough","Alaska"
"41","2014","Kodiak Island Borough","Alaska"
"2","2012","Lake and Peninsula Borough","Alaska"
"1","2013","Lake and Peninsula Borough","Alaska"
"1","2014","Lake and Peninsula Borough","Alaska"
"2214","2012","Matanuska-Susitna Borough","Alaska"
"1562","2013","Matanuska-Susitna Borough","Alaska"
"703","2014","Matanuska-Susitna Borough","Alaska"
"34","2012","Nome Census Area","Alaska"
"25","2013","Nome Census Area","Alaska"
"13","2014","Nome Census Area","Alaska"
"12","2012","North Slope Borough","Alaska"
"10","2013","North Slope Borough","Alaska"
"8","2014","North Slope Borough","Alaska"
"12","2012","Northwest Arctic Borough","Alaska"
"2","2013","Northwest Arctic Borough","Alaska"
"8","2014","Northwest Arctic Borough","Alaska"
"36","2012","Petersburg Census Area","Alaska"
"15","2013","Petersburg Census Area","Alaska"
"8","2014","Petersburg Census Area","Alaska"
"22","2012","Prince of Wales-Hyder Census Area","Alaska"
"23","2013","Prince of Wales-Hyder Census Area","Alaska"
"16","2014","Prince of Wales-Hyder Census Area","Alaska"
"109","2012","Sitka City and Borough","Alaska"
"62","2013","Sitka City and Borough","Alaska"
"32","2014","Sitka City and Borough","Alaska"
"16","2012","Skagway Municipality","Alaska"
"7","2013","Skagway Municipality","Alaska"
"10","2014","Skagway Municipality","Alaska"
"62","2012","Southeast Fairbanks Census Area","Alaska"
"42","2013","Southeast Fairbanks Census Area","Alaska"
"22","2014","Southeast Fairbanks Census Area","Alaska"
"112","2012","Valdez-Cordova Census Area","Alaska"
"87","2013","Valdez-Cordova Census Area","Alaska"
"27","2014","Valdez-Cordova Census Area","Alaska"
"12","2012","Wrangell City and Borough","Alaska"
"9","2013","Wrangell City and Borough","Alaska"
"5","2014","Wrangell City and Borough","Alaska"
"4","2012","Yakutat City and Borough","Alaska"
"1","2014","Yakutat City and Borough","Alaska"
"5","2012","Yukon-Koyukuk Census Area","Alaska"
"6","2013","Yukon-Koyukuk Census Area","Alaska"
"112","2012","","Arizona"
"21","2013","","Arizona"
"8","2014","","Arizona"
"199","2012","Apache County","Arizona"
"236","2013","Apache County","Arizona"
"78","2014","Apache County","Arizona"
"2338","2012","Cochise County","Arizona"
"1914","2013","Cochise County","Arizona"
"767","2014","Cochise County","Arizona"
"2058","2012","Coconino County","Arizona"
"1581","2013","Coconino County","Arizona"
"799","2014","Coconino County","Arizona"
"607","2012","Gila County","Arizona"
"592","2013","Gila County","Arizona"
"247","2014","Gila County","Arizona"
"327","2012","Graham County","Arizona"
"325","2013","Graham County","Arizona"
"174","2014","Graham County","Arizona"
"10","2012","Greenlee County","Arizona"
"27","2013","Greenlee County","Arizona"
"13","2014","Greenlee County","Arizona"
"73","2012","La Paz County","Arizona"
"94","2013","La Paz County","Arizona"
"46","2014","La Paz County","Arizona"
"95122","2012","Maricopa County","Arizona"
"74852","2013","Maricopa County","Arizona"
"35019","2014","Maricopa County","Arizona"
"2955","2012","Mohave County","Arizona"
"2576","2013","Mohave County","Arizona"
"1283","2014","Mohave County","Arizona"
"767","2012","Navajo County","Arizona"
"882","2013","Navajo County","Arizona"
"335","2014","Navajo County","Arizona"
"20076","2012","Pima County","Arizona"
"14983","2013","Pima County","Arizona"
"6453","2014","Pima County","Arizona"
"6327","2012","Pinal County","Arizona"
"4988","2013","Pinal County","Arizona"
"2517","2014","Pinal County","Arizona"
"559","2012","Santa Cruz County","Arizona"
"484","2013","Santa Cruz County","Arizona"
"195","2014","Santa Cruz County","Arizona"
"4793","2012","Yavapai County","Arizona"
"3737","2013","Yavapai County","Arizona"
"1759","2014","Yavapai County","Arizona"
"2337","2012","Yuma County","Arizona"
"2000","2013","Yuma County","Arizona"
"864","2014","Yuma County","Arizona"
"2","2012","","Arkansas"
"1","2013","","Arkansas"
"147","2012","Arkansas County","Arkansas"
"88","2013","Arkansas County","Arkansas"
"60","2014","Arkansas County","Arkansas"
"157","2012","Ashley County","Arkansas"
"99","2013","Ashley County","Arkansas"
"46","2014","Ashley County","Arkansas"
"890","2012","Baxter County","Arkansas"
"699","2013","Baxter County","Arkansas"
"277","2014","Baxter County","Arkansas"
"5521","2012","Benton County","Arkansas"
"3701","2013","Benton County","Arkansas"
"1476","2014","Benton County","Arkansas"
"483","2012","Boone County","Arkansas"
"474","2013","Boone County","Arkansas"
"208","2014","Boone County","Arkansas"
"35","2012","Bradley County","Arkansas"
"28","2013","Bradley County","Arkansas"
"18","2014","Bradley County","Arkansas"
"43","2012","Calhoun County","Arkansas"
"60","2013","Calhoun County","Arkansas"
"43","2014","Calhoun County","Arkansas"
"329","2012","Carroll County","Arkansas"
"302","2013","Carroll County","Arkansas"
"137","2014","Carroll County","Arkansas"
"37","2012","Chicot County","Arkansas"
"39","2013","Chicot County","Arkansas"
"19","2014","Chicot County","Arkansas"
"192","2012","Clark County","Arkansas"
"201","2013","Clark County","Arkansas"
"92","2014","Clark County","Arkansas"
"72","2012","Clay County","Arkansas"
"83","2013","Clay County","Arkansas"
"26","2014","Clay County","Arkansas"
"379","2012","Cleburne County","Arkansas"
"271","2013","Cleburne County","Arkansas"
"119","2014","Cleburne County","Arkansas"
"61","2012","Cleveland County","Arkansas"
"52","2013","Cleveland County","Arkansas"
"33","2014","Cleveland County","Arkansas"
"204","2012","Columbia County","Arkansas"
"188","2013","Columbia County","Arkansas"
"114","2014","Columbia County","Arkansas"
"220","2012","Conway County","Arkansas"
"192","2013","Conway County","Arkansas"
"93","2014","Conway County","Arkansas"
"1516","2012","Craighead County","Arkansas"
"1122","2013","Craighead County","Arkansas"
"564","2014","Craighead County","Arkansas"
"789","2012","Crawford County","Arkansas"
"670","2013","Crawford County","Arkansas"
"318","2014","Crawford County","Arkansas"
"336","2012","Crittenden County","Arkansas"
"338","2013","Crittenden County","Arkansas"
"184","2014","Crittenden County","Arkansas"
"132","2012","Cross County","Arkansas"
"159","2013","Cross County","Arkansas"
"87","2014","Cross County","Arkansas"
"27","2012","Dallas County","Arkansas"
"36","2013","Dallas County","Arkansas"
"23","2014","Dallas County","Arkansas"
"32","2012","Desha County","Arkansas"
"40","2013","Desha County","Arkansas"
"14","2014","Desha County","Arkansas"
"165","2012","Drew County","Arkansas"
"97","2013","Drew County","Arkansas"
"48","2014","Drew County","Arkansas"
"2101","2012","Faulkner County","Arkansas"
"1441","2013","Faulkner County","Arkansas"
"620","2014","Faulkner County","Arkansas"
"166","2012","Franklin County","Arkansas"
"131","2013","Franklin County","Arkansas"
"73","2014","Franklin County","Arkansas"
"104","2012","Fulton County","Arkansas"
"79","2013","Fulton County","Arkansas"
"31","2014","Fulton County","Arkansas"
"1572","2012","Garland County","Arkansas"
"1090","2013","Garland County","Arkansas"
"532","2014","Garland County","Arkansas"
"253","2012","Grant County","Arkansas"
"189","2013","Grant County","Arkansas"
"96","2014","Grant County","Arkansas"
"502","2012","Greene County","Arkansas"
"356","2013","Greene County","Arkansas"
"225","2014","Greene County","Arkansas"
"174","2012","Hempstead County","Arkansas"
"170","2013","Hempstead County","Arkansas"
"70","2014","Hempstead County","Arkansas"
"344","2012","Hot Spring County","Arkansas"
"280","2013","Hot Spring County","Arkansas"
"142","2014","Hot Spring County","Arkansas"
"82","2012","Howard County","Arkansas"
"111","2013","Howard County","Arkansas"
"77","2014","Howard County","Arkansas"
"345","2012","Independence County","Arkansas"
"277","2013","Independence County","Arkansas"
"130","2014","Independence County","Arkansas"
"108","2012","Izard County","Arkansas"
"101","2013","Izard County","Arkansas"
"66","2014","Izard County","Arkansas"
"92","2012","Jackson County","Arkansas"
"80","2013","Jackson County","Arkansas"
"50","2014","Jackson County","Arkansas"
"513","2012","Jefferson County","Arkansas"
"450","2013","Jefferson County","Arkansas"
"234","2014","Jefferson County","Arkansas"
"259","2012","Johnson County","Arkansas"
"246","2013","Johnson County","Arkansas"
"125","2014","Johnson County","Arkansas"
"40","2012","Lafayette County","Arkansas"
"38","2013","Lafayette County","Arkansas"
"16","2014","Lafayette County","Arkansas"
"102","2012","Lawrence County","Arkansas"
"110","2013","Lawrence County","Arkansas"
"48","2014","Lawrence County","Arkansas"
"14","2012","Lee County","Arkansas"
"18","2013","Lee County","Arkansas"
"15","2014","Lee County","Arkansas"
"65","2012","Lincoln County","Arkansas"
"54","2013","Lincoln County","Arkansas"
"23","2014","Lincoln County","Arkansas"
"70","2012","Little River County","Arkansas"
"88","2013","Little River County","Arkansas"
"69","2014","Little River County","Arkansas"
"138","2012","Logan County","Arkansas"
"141","2013","Logan County","Arkansas"
"69","2014","Logan County","Arkansas"
"1298","2012","Lonoke County","Arkansas"
"1084","2013","Lonoke County","Arkansas"
"429","2014","Lonoke County","Arkansas"
"231","2012","Madison County","Arkansas"
"184","2013","Madison County","Arkansas"
"77","2014","Madison County","Arkansas"
"346","2012","Marion County","Arkansas"
"252","2013","Marion County","Arkansas"
"99","2014","Marion County","Arkansas"
"349","2012","Miller County","Arkansas"
"393","2013","Miller County","Arkansas"
"224","2014","Miller County","Arkansas"
"329","2012","Mississippi County","Arkansas"
"297","2013","Mississippi County","Arkansas"
"188","2014","Mississippi County","Arkansas"
"25","2012","Monroe County","Arkansas"
"40","2013","Monroe County","Arkansas"
"17","2014","Monroe County","Arkansas"
"68","2012","Montgomery County","Arkansas"
"83","2013","Montgomery County","Arkansas"
"42","2014","Montgomery County","Arkansas"
"32","2012","Nevada County","Arkansas"
"43","2013","Nevada County","Arkansas"
"18","2014","Nevada County","Arkansas"
"64","2012","Newton County","Arkansas"
"61","2013","Newton County","Arkansas"
"42","2014","Newton County","Arkansas"
"195","2012","Ouachita County","Arkansas"
"177","2013","Ouachita County","Arkansas"
"146","2014","Ouachita County","Arkansas"
"110","2012","Perry County","Arkansas"
"96","2013","Perry County","Arkansas"
"47","2014","Perry County","Arkansas"
"72","2012","Phillips County","Arkansas"
"83","2013","Phillips County","Arkansas"
"50","2014","Phillips County","Arkansas"
"54","2012","Pike County","Arkansas"
"84","2013","Pike County","Arkansas"
"37","2014","Pike County","Arkansas"
"183","2012","Poinsett County","Arkansas"
"184","2013","Poinsett County","Arkansas"
"93","2014","Poinsett County","Arkansas"
"167","2012","Polk County","Arkansas"
"133","2013","Polk County","Arkansas"
"57","2014","Polk County","Arkansas"
"803","2012","Pope County","Arkansas"
"685","2013","Pope County","Arkansas"
"291","2014","Pope County","Arkansas"
"35","2012","Prairie County","Arkansas"
"62","2013","Prairie County","Arkansas"
"16","2014","Prairie County","Arkansas"
"6597","2012","Pulaski County","Arkansas"
"4975","2013","Pulaski County","Arkansas"
"2187","2014","Pulaski County","Arkansas"
"207","2012","Randolph County","Arkansas"
"158","2013","Randolph County","Arkansas"
"93","2014","Randolph County","Arkansas"
"2205","2012","Saline County","Arkansas"
"1588","2013","Saline County","Arkansas"
"659","2014","Saline County","Arkansas"
"46","2012","Scott County","Arkansas"
"39","2013","Scott County","Arkansas"
"27","2014","Scott County","Arkansas"
"66","2012","Searcy County","Arkansas"
"77","2013","Searcy County","Arkansas"
"29","2014","Searcy County","Arkansas"
"1680","2012","Sebastian County","Arkansas"
"1268","2013","Sebastian County","Arkansas"
"563","2014","Sebastian County","Arkansas"
"104","2012","Sevier County","Arkansas"
"118","2013","Sevier County","Arkansas"
"67","2014","Sevier County","Arkansas"
"146","2012","Sharp County","Arkansas"
"118","2013","Sharp County","Arkansas"
"59","2014","Sharp County","Arkansas"
"106","2012","St. Francis County","Arkansas"
"111","2013","St. Francis County","Arkansas"
"48","2014","St. Francis County","Arkansas"
"90","2012","Stone County","Arkansas"
"90","2013","Stone County","Arkansas"
"47","2014","Stone County","Arkansas"
"366","2012","Union County","Arkansas"
"306","2013","Union County","Arkansas"
"218","2014","Union County","Arkansas"
"193","2012","Van Buren County","Arkansas"
"170","2013","Van Buren County","Arkansas"
"92","2014","Van Buren County","Arkansas"
"3876","2012","Washington County","Arkansas"
"2767","2013","Washington County","Arkansas"
"1025","2014","Washington County","Arkansas"
"1007","2012","White County","Arkansas"
"710","2013","White County","Arkansas"
"377","2014","White County","Arkansas"
"24","2012","Woodruff County","Arkansas"
"24","2013","Woodruff County","Arkansas"
"15","2014","Woodruff County","Arkansas"
"180","2012","Yell County","Arkansas"
"168","2013","Yell County","Arkansas"
"81","2014","Yell County","Arkansas"
"784","2012","","California"
"64","2013","","California"
"39","2014","","California"
"53009","2012","Alameda County","California"
"38083","2013","Alameda County","California"
"17869","2014","Alameda County","California"
"25","2012","Alpine County","California"
"21","2013","Alpine County","California"
"11","2014","Alpine County","California"
"840","2012","Amador County","California"
"691","2013","Amador County","California"
"298","2014","Amador County","California"
"3931","2012","Butte County","California"
"3224","2013","Butte County","California"
"1447","2014","Butte County","California"
"998","2012","Calaveras County","California"
"934","2013","Calaveras County","California"
"460","2014","Calaveras County","California"
"258","2012","Colusa County","California"
"211","2013","Colusa County","California"
"130","2014","Colusa County","California"
"40696","2012","Contra Costa County","California"
"30003","2013","Contra Costa County","California"
"14819","2014","Contra Costa County","California"
"257","2012","Del Norte County","California"
"258","2013","Del Norte County","California"
"103","2014","Del Norte County","California"
"6279","2012","El Dorado County","California"
"4864","2013","El Dorado County","California"
"2344","2014","El Dorado County","California"
"12614","2012","Fresno County","California"
"10130","2013","Fresno County","California"
"4600","2014","Fresno County","California"
"265","2012","Glenn County","California"
"292","2013","Glenn County","California"
"144","2014","Glenn County","California"
"1798","2012","Humboldt County","California"
"1441","2013","Humboldt County","California"
"537","2014","Humboldt County","California"
"1404","2012","Imperial County","California"
"1290","2013","Imperial County","California"
"781","2014","Imperial County","California"
"285","2012","Inyo County","California"
"204","2013","Inyo County","California"
"96","2014","Inyo County","California"
"10538","2012","Kern County","California"
"9840","2013","Kern County","California"
"4818","2014","Kern County","California"
"1543","2012","Kings County","California"
"1327","2013","Kings County","California"
"592","2014","Kings County","California"
"790","2012","Lake County","California"
"787","2013","Lake County","California"
"360","2014","Lake County","California"
"322","2012","Lassen County","California"
"290","2013","Lassen County","California"
"110","2014","Lassen County","California"
"192388","2012","Los Angeles County","California"
"141942","2013","Los Angeles County","California"
"70903","2014","Los Angeles County","California"
"1960","2012","Madera County","California"
"1608","2013","Madera County","California"
"838","2014","Madera County","California"
"11403","2012","Marin County","California"
"8375","2013","Marin County","California"
"3335","2014","Marin County","California"
"281","2012","Mariposa County","California"
"255","2013","Mariposa County","California"
"134","2014","Mariposa County","California"
"953","2012","Mendocino County","California"
"909","2013","Mendocino County","California"
"338","2014","Mendocino County","California"
"2885","2012","Merced County","California"
"2599","2013","Merced County","California"
"1474","2014","Merced County","California"
"71","2012","Modoc County","California"
"75","2013","Modoc County","California"
"23","2014","Modoc County","California"
"220","2012","Mono County","California"
"202","2013","Mono County","California"
"73","2014","Mono County","California"
"6169","2012","Monterey County","California"
"5112","2013","Monterey County","California"
"2752","2014","Monterey County","California"
"3154","2012","Napa County","California"
"2849","2013","Napa County","California"
"1482","2014","Napa County","California"
"2801","2012","Nevada County","California"
"2241","2013","Nevada County","California"
"956","2014","Nevada County","California"
"98543","2012","Orange County","California"
"64363","2013","Orange County","California"
"29730","2014","Orange County","California"
"13628","2012","Placer County","California"
"10253","2013","Placer County","California"
"5196","2014","Placer County","California"
"359","2012","Plumas County","California"
"362","2013","Plumas County","California"
"125","2014","Plumas County","California"
"43142","2012","Riverside County","California"
"35703","2013","Riverside County","California"
"22853","2014","Riverside County","California"
"34109","2012","Sacramento County","California"
"27392","2013","Sacramento County","California"
"14293","2014","Sacramento County","California"
"1110","2012","San Benito County","California"
"1081","2013","San Benito County","California"
"611","2014","San Benito County","California"
"34634","2012","San Bernardino County","California"
"28394","2013","San Bernardino County","California"
"17641","2014","San Bernardino County","California"
"89253","2012","San Diego County","California"
"62675","2013","San Diego County","California"
"32226","2014","San Diego County","California"
"21642","2012","San Francisco County","California"
"15082","2013","San Francisco County","California"
"5709","2014","San Francisco County","California"
"11603","2012","San Joaquin County","California"
"9827","2013","San Joaquin County","California"
"6040","2014","San Joaquin County","California"
"7424","2012","San Luis Obispo County","California"
"5367","2013","San Luis Obispo County","California"
"2449","2014","San Luis Obispo County","California"
"30105","2012","San Mateo County","California"
"20484","2013","San Mateo County","California"
"8085","2014","San Mateo County","California"
"8934","2012","Santa Barbara County","California"
"6244","2013","Santa Barbara County","California"
"3174","2014","Santa Barbara County","California"
"79906","2012","Santa Clara County","California"
"47916","2013","Santa Clara County","California"
"20108","2014","Santa Clara County","California"
"7346","2012","Santa Cruz County","California"
"5189","2013","Santa Cruz County","California"
"2343","2014","Santa Cruz County","California"
"3505","2012","Shasta County","California"
"2954","2013","Shasta County","California"
"1315","2014","Shasta County","California"
"42","2012","Sierra County","California"
"58","2013","Sierra County","California"
"22","2014","Sierra County","California"
"547","2012","Siskiyou County","California"
"531","2013","Siskiyou County","California"
"203","2014","Siskiyou County","California"
"9615","2012","Solano County","California"
"7936","2013","Solano County","California"
"5002","2014","Solano County","California"
"13413","2012","Sonoma County","California"
"10510","2013","Sonoma County","California"
"5544","2014","Sonoma County","California"
"8522","2012","Stanislaus County","California"
"7078","2013","Stanislaus County","California"
"4083","2014","Stanislaus County","California"
"1685","2012","Sutter County","California"
"1339","2013","Sutter County","California"
"750","2014","Sutter County","California"
"836","2012","Tehama County","California"
"779","2013","Tehama County","California"
"381","2014","Tehama County","California"
"141","2012","Trinity County","California"
"165","2013","Trinity County","California"
"60","2014","Trinity County","California"
"5095","2012","Tulare County","California"
"4236","2013","Tulare County","California"
"2015","2014","Tulare County","California"
"1116","2012","Tuolumne County","California"
"914","2013","Tuolumne County","California"
"355","2014","Tuolumne County","California"
"24966","2012","Ventura County","California"
"17675","2013","Ventura County","California"
"8898","2014","Ventura County","California"
"4873","2012","Yolo County","California"
"3382","2013","Yolo County","California"
"1606","2014","Yolo County","California"
"1098","2012","Yuba County","California"
"952","2013","Yuba County","California"
"574","2014","Yuba County","California"
"104","2012","","Colorado"
"7","2013","","Colorado"
"10","2014","","Colorado"
"10584","2012","Adams County","Colorado"
"9060","2013","Adams County","Colorado"
"4915","2014","Adams County","Colorado"
"85","2012","Alamosa County","Colorado"
"89","2013","Alamosa County","Colorado"
"59","2014","Alamosa County","Colorado"
"18719","2012","Arapahoe County","Colorado"
"14364","2013","Arapahoe County","Colorado"
"7260","2014","Arapahoe County","Colorado"
"226","2012","Archuleta County","Colorado"
"187","2013","Archuleta County","Colorado"
"74","2014","Archuleta County","Colorado"
"13","2012","Baca County","Colorado"
"14","2013","Baca County","Colorado"
"5","2014","Baca County","Colorado"
